,review_id,sentiment
65,hY-BuWdTyxDPcmrD591Y8A,5.630425531914893
66,l4InP3UnkDBxpam3MP1meg,5.615
67,zarhAsqys_-ISMZ-agSqAA,5.609375000000001
68,IH12EwxCwh3QZJvRrjWlbw,5.58834677419355
69,yAUQ_2MnG0Q9bhldK3IUtg,5.483350253807106
70,ShRrq1ANMbENnJVnQces9g,5.549758064516132
71,xjNLlQORiKv0fGnTeuOLKA,5.515596330275233
72,KmkGo8g8o3HH6vHzkLNNeQ,5.657922077922082
73,gpxvAOluzzznEbc5R4bvfA,5.661304347826091
74,rOYrwLR2BZJat9cIDqGbVA,5.543163265306125
75,Je4Ud1MT7vR-h__BaVA2Tg,5.58980392156863
76,GvWpAnPpH7-SJ6-7UATI1Q,5.626925465838515
77,WLCOJtd2KfRQBPBAUnu56Q,5.552946859903384
78,BN90gNzHjPO_mVMEhUMjRA,5.633758620689661
79,zv-EV4RR3e8u5-4XHS_K8A,5.506568627450983
80,4CbENdlRw0kdPmAlfONwSA,5.909811320754716
81,GV_M1qMPA7qXrQSuMpYNYw,5.404512195121953
82,r49QzFfBnzTBCfEVxVEDQg,5.354668989547041
83,UcQrhZlw5qt2QtlsSnv4JQ,5.085619834710746
84,bv-GvVb5BkDO8Q4MMsTUGA,5.32609375
85,SBvN1RrKqr4PNNIVjTWsPQ,5.584255319148935
86,m9gx3HJxpk09iGuWYntRMQ,5.199
87,SUQl6wm3UcUnfx85U-6y2g,5.351542857142857
88,A2c8pYTV8HG66ivj22maZA,5.600476190476189
89,C8Fae7MeI4OrWuZobnyzrw,5.487634408602154
90,ONhbB_oKzcPzx0cp0GqgAA,5.583409090909094
91,jU_1cXQaREyy5UfwESHHIg,5.608252427184469
92,M1_jGpiW1n3S38JAW8zcPw,5.591690140845072
93,yZCac6jhgIAfHgGJFoRG-w,5.589000000000002
94,w7n_hillXqUUX4SBKwDjQQ,5.825416666666669
95,hi5KKPC0ZwN03Yya_PLLlA,5.301904761904763
96,0f_al_GoNhZ08FA4GrzZvA,5.411265822784813
97,cY3qzFv6B0-h9jVaiqXFzQ,5.663636363636365
98,8zbsv7TV9W_GEXtPzg3e8A,5.451999999999999
99,Phlxg0arswCQiNmZFv8ZdA,5.3866666666666685
100,M6R0-jXJhwy6UmiO4D9kvA,5.417142857142858
101,VkGJV5V8mn_EOO32urHgoQ,5.543589743589746
102,vg75qhuqYIpRPoitPaoIMg,5.592629870129874
103,CjlRAc99gzFoBkySfCh0zg,5.703333333333334
104,QX3-C7NXiik8QgclPWggiw,5.624374999999999
105,xI2IDJuGIW97c_fGPi7OuA,5.7255555555555535
106,Q8207DshtfzzFi8_aZ1nMQ,5.522407407407407
107,eRdbLvnancr-O6wS923hfw,5.144444444444445
108,m3bcpTs598fXgNfkxxmWQw,5.613636363636363
109,MLMem347Pyy3uzdUFhoBnQ,5.672272727272726
110,pXaMLBm7WlVcCeUJpIXRJw,5.618750000000004
111,bln4P5nfU8SCevdYP_65JQ,5.5081428571428575
112,Nj59BzJzOUU1NFmlvrDsug,5.661090909090911
113,h2sQJxcEYBiYCFhuuIfCFg,5.814222222222223
114,rA-cGz7--jxBXLITSSyOnA,5.599139784946238
115,BfWm3uhrI--d-H2P3zjQug,5.525945945945948
116,i00G6QTprrw3vg-qkvfTuA,5.820952380952382
117,1dgSqVrJ7P4Nf688_UairQ,5.961904761904761
118,WLG71Pjbqc_dA9MPYarOUw,5.43824137931035
119,v_mnwUV3arXBjuBfpjmucw,5.526
120,bSkb66W8xQxxU5dFQO7fIg,5.430909090909092
121,uDJSYH0exdSQbgms2razIg,5.39727272727273
122,Vq4kWdpLX4V2iEbQhUGidg,5.50747474747475
123,iakWWGKj1_NZca7ZB0gzMA,5.49125
124,yMzCBE6IBihrq2kA2aPgvw,5.7798148148148165
125,7jl-ArphxSl_sWmeS_VpOw,5.6819047619047645
126,pA6T_8j76_hswGHXdeo32w,5.625555555555555
127,Y8GiYTaxww72T7pR1VZDig,5.452857142857143
128,ZmL_-XYEaC8X_XczJuJ-xw,5.388260869565216
129,1uS-BrtNqZh_XDIkgm3LsQ,5.634901960784313
130,_qTb6PVrT8ThWkKRz3SI6w,5.240384615384615
131,mJmVV6bb3fOIXynoszWqQg,5.524615384615384
132,7TxPulqre5LrwcrIsjNOCw,5.403943661971832
133,HXe6l2hNuO6X5bgsnCr3fA,5.483114754098364
134,OIc3usX6o4Nr_zN_i4TD8A,5.444457831325303
135,5_FuU39nylZnddWyhQTNFg,5.539729729729729
136,fXKwu0xTTYZsEg-YUN3xXg,5.518181818181817
137,PFwAmyyEccxZv8gULsAUzQ,5.443281250000001
138,kkI57TLx6YTZXjcTifqpDw,5.49
139,gPIZjUOIZSw7rdVhg4gp5g,5.418125000000001
140,opQdjiDkR0Gd-idY0kfJMQ,5.5743661971831004
141,0AaNmgLAzKsAbgShwe105w,5.601636363636367
142,3FlYwU6T-UoRcVZIiUhnow,5.42681318681319
143,_mtHnht8xHvXm6IWeD-GTg,5.2985380116959115
144,n3aBbnRQGmV7XdG6aSbNxg,5.431657142857143
145,f0ieoGBrzTuKyla4CpIfRA,5.397441860465117
146,n2s8HNHmTtmhDh_0ELWDOA,5.50659340659341
147,wvxdzI_ARRA3LuFs_qil2A,5.639166666666667
148,5k3p3Sia1VeyRnaFHJHdDQ,5.432554744525548
149,fTd0Sc-db9ORQd8hLYPc6w,5.639411764705884
150,4cH7NYqvVHr0QaZxTrfq3w,5.713023255813952
151,W_T3c4k4MLX_qOUBEqMSjw,5.454545454545457
152,sS-DT_1JRfJFHWm4A-ZNSg,5.476595744680851
153,frXLlFYUJH-GmHDIQE1fZQ,5.36536082474227
154,hwIKQJiyyZ_nmYIwMkqKpg,5.491964285714288
155,x1eepZzIVQJONxXnJoC4xg,5.534162436548232
156,TkD3vxYesYokOuqNSNGcqQ,5.811764705882354
157,NNJ5AwFIkMDr-pdoQAVhfA,5.5643243243243266
158,r31DW7rV8D7MUTX1NQ_CMg,5.3065217391304325
159,wIUdspMDZQh1-BA_8SoxxQ,5.484293193717281
160,l_yLvtEvvNp2Q13w1YxV0g,5.698253968253971
161,8GPq4KxTOCYvST7xlWT_lQ,5.613153153153155
162,c1zWYAl0Zs9qdpbM7MPFIg,5.499852941176474
163,IgDa5lwr-GmWDwf2sxUjnw,5.437901234567904
164,M7XUQI8PSa6cnZg-uO94Aw,5.411688311688314
165,-iJ1F78b9muXEVWTDiYRaw,5.549230769230769
166,fOoL3jVbXnikKknnbC7Lqw,5.265217391304353
167,LFxFrw-hZZVXJOUmxmrwcQ,5.4011834319526635
168,tpbovuH2rbeJRDOpCg6mJg,5.529285714285715
169,G4D7vabbsER7Q2HjxS8uzw,5.5465625
170,GEskHSXyk5q7OU7pzpzp0w,5.6348484848484865
171,AqjcGVAb60-4bpOTIyEM3w,5.8516666666666675
172,FAI_EM9jIUAIEHYxjcYzHQ,5.5892105263157905
173,8ds-2Csgh3pgo5Ligitxwg,5.50090909090909
174,CBz68w_wCVktN7588iI2Ew,5.43452554744526
175,RpppCtaI0kcbIK84OSJ4SA,5.226310679611652
176,PXOcCM-EXs7L03GhcLWEng,6.014166666666667
177,ad2Jm0ZoDesbF-x7PFLJ8w,5.146000000000001
178,-4zEQsR5bMkdvxSRhsIsKQ,5.735789473684213
179,9gRAGOcgglnZ10hvRm-T7g,5.445643564356439
180,bEj8M5lMGNKwbe9bHsRcQA,5.7273417721519015
181,dN-iGPFSPCyAldRDZ8fvWQ,5.623446327683618
182,Fnpy7oLBzvP72KrMse7dQg,5.502049689440996
183,2RaIR1qVEQ0PTiR3yoeM3A,5.551333333333333
184,4uPctFvadLLVklK2A5A6aQ,5.908888888888888
185,tXJ2VxSotDGHJ8SfKRCHdg,5.416223776223783
186,RqZCTBfDmfCX2Y154G25Pg,5.477951807228914
187,a0clGuuYmgg4SkNklG7r6g,5.510088495575224
188,WRnRZVCVtWEGN-gMsKmw3Q,5.399999999999999
189,nva3BqZGhI6Bfj3coqblTw,5.452500000000001
190,Opww4oI83slO1ZbD7UYUSg,5.7190277777777805
191,BW4IwnjTDagJ2Z7TpvzO-A,5.47090909090909
192,XwI_t9OMkaQ2G8x4cuDpfQ,5.601486486486488
193,k2ZugTjq-c3gDFoSPf99CA,5.460000000000002
194,CPsiXDa4VW1EnDAUFGsXJA,5.4300000000000015
195,JlGpnP8v61xxC7r3JX2NLw,5.737857142857146
196,4UT8dwpF2A8oYSxPojgm5A,5.537068965517242
197,fifLoJBcOnf4-xsDtIj2Iw,5.521739130434782
198,37wZP3diKu-y9BlzTzG8bQ,5.5516666666666685
199,moAJPG1z3tP7tyJ-UmEJJg,5.702222222222222
200,6byruyUjG4ntvQP56fM0BA,5.440241691842907
201,4kQb4phc4qB3BcDEOs1Ctg,5.485645161290322
202,Y4ChZY_RqFezCwNb7lnwDA,5.356785714285716
203,mj-O-jJCjPdK5ZLZxgyb6g,5.345555555555555
204,jDo-VJUBJEs_X3Nuo_KUFQ,5.474761904761906
205,Njo1EbteD8UGoBqbDzfxMQ,5.497602040816329
206,4zRSAbahzLoELxIEBBqD_w,5.507593360995853
207,TD41hsCvRmmrQNP2Sxuoog,5.341374407582939
208,7hSMaFer-j9s8TI7s_lz1A,5.541098901098904
209,eLRb8WnGcG-GvNAIOKQW9g,5.448963730569952
210,wLHQQlATU437hUYcx1q5BA,5.285333333333335
211,QtqpWrc8CSzrybbat8b0-g,5.361097560975612
212,WmCa4LoLZpI7d_Fqm6yIRw,5.459183168316832
213,2bh7WK3-0vtvSFAK7vXaiQ,5.533155080213909
214,KdXHtXe1VonnniB4CdtdLw,5.459263803680986
215,-8qFaLhzMxznW7xaAg-Y2g,5.488575498575504
216,Izwe9-npyoXA6e1wb2zbIQ,5.478181818181822
217,4jxUaJxcs9amT3IGvIwbBA,5.4594117647058855
218,kvV4YfzMM4kgZ0QDh8DXlg,5.407373737373739
219,Tp2Jkl2cIA-_mRCSomOssQ,5.59004830917875
220,HZUvNTQtvjKkx5nXCPrsFg,5.965714285714285
221,55Kr0Tiruv4BtafEDvnHRg,5.3551111111111105
222,jMqAlCIizDfNlkHMErZS-Q,5.768000000000001
223,qZDLI_3U_NRPhGPTOEVLqQ,5.6890909090909085
224,jK7WFRelUevMl4XwhAxeZQ,5.861818181818182
225,If5jC3YErzzaR9srZzalbw,5.9925
226,erATkvxbBPdT0xIo9cnbYg,5.510506329113927
227,uRe2e5fzdDn-YxikgNG8Kw,5.966666666666666
228,UI_kVbtPUfcwc9XZFTdohQ,5.662264150943396
229,eZlX4jIdojuTaQI0ft83RQ,5.674418604651162
230,O-2BunRNJx8RmjQT32alVw,6.021176470588236
231,Jbi1zU6tmss_dfBxKnX3-Q,6.075555555555557
232,PC2PINYWoN2CqKdPdkNLHQ,5.6311475409836085
233,BQDXRGN985DCLijmGP-GlA,5.850666666666666
234,eVe4gng3RqvtQvAEQ18zsQ,5.853599999999999
235,4rWYAsG1o2LdD2foXAv1bg,5.615454545454548
236,FLt1jPD-EAxyVCkFwPmVmA,5.50125
237,xfi28vMl9AoEUI92jPb-Hg,6.207058823529413
238,rwpP3seOCJqGHX66wZ2e4g,6.037894736842103
239,3n1K7i1bH8ZERGcNRq5NhQ,5.651341463414636
240,vchtVZ1UJmMW8aPUq24Rxg,5.814615384615385
241,E-jhXf64G6XgS9fPA4Fs-w,5.796444444444442
242,SVYIV8iMYZBDHAnP3oUV_w,5.4867961165048555
243,ZKPug9MdH2ktENHVYuYqCA,5.623114754098362
244,yBMJB3Ock7N1607unZyI5g,5.687627118644073
245,GeR7DoSCdbqQ14UBPCWySg,5.555999999999999
246,P9hueyhe_7yFqqgYkggkaw,5.526734693877556
247,VryBEuoLhwav8QwsqKnegA,5.725238095238094
248,aHHThqtDYAbLX2_bBbUjqw,5.512087912087914
249,Dnz363_p2BJedw85kX1bTg,5.750956521739133
250,H7eX8AZ90c_fkES4FZqoRw,5.863478260869566
251,q0GLXYGfbKIcn5zRYGpvNw,5.603333333333332
252,XbDCcZO927zfCGhSXX8_gw,5.689512195121951
253,pU218mmRZd-vlPGOQZmETA,5.429007092198587
254,WI1izq0VtZ3pt3XT7lwDxQ,5.6099999999999985
255,NNxIliK3jKrwcgzi4xjl1w,5.628723404255317
256,Z3gIEe-hGxr5l6JtXU9qeQ,5.592857142857144
257,aqDIKnlvCakzTQJALQm3xQ,5.632800000000007
258,f5uK01CLJty8ZAuoMGt6Xw,5.724545454545458
259,-3yaU3-qgJXJPj-JeEYSJA,5.740909090909091
260,2vgMAgsGlwPX-TspjXQmJQ,5.663305084745764
261,8C5cRfwi0z2WIMFy6cEb4Q,5.59232876712329
262,mRDeeJXGBqfvQsQ4fJl-Gw,5.528888888888889
263,J308QkIllhYBWAwHOyp9PQ,5.3580769230769265
264,7fawvPwyI80QvHVGzSObug,5.289121338912124
265,rywvo0Pgo2b79EulkCaNNg,5.858823529411763
266,SjFDw0s7dJJL6erH1Ppqjg,5.265000000000002
267,Fbi0JJBc_T3rAERaDsb_lQ,6.184285714285715
268,Cuqw3cwU3knBGDD-8cp0bw,6.046857142857143
269,ZW_9gQmbVUlvxy881UfVxA,5.725925925925925
270,rmoLeHFaM0uTCpPMVBqXUQ,5.4605999999999995
271,DCTCHPsdN7AThNR8jobU-A,5.705333333333333
272,oBtZnmxWVJznKUctyeiWSQ,5.472000000000002
273,njimHWFRate8fgfmb-rTpA,5.8466216216216225
274,A0ynBiBoZlU_53wNnZo1LA,5.855199999999999
275,XclbfuLqReJeaZUjtd8AAA,5.587951807228916
276,85yzzvWAWvb8cZfzVlz4gA,5.289121338912124
277,HGSJKYhLLmJoDZQ94doY4w,5.60177419354839
278,7QDL7gAchuAtOdx6C_TJ1g,5.695438596491226
279,VwCRN5qi2bVQjlx7DCnsCA,5.465675675675683
280,l_wh_MtBeY4WMyoNK2AYYA,5.787017543859649
281,mf-8MgOTInx3enP9Et6f6g,5.6896
282,4KColxJMv2uJSGBkbNijwg,5.864230769230769
283,z8PXOJmi4g9mUIC9AZ2B2Q,5.991724137931034
284,sG2TiwXCbawKJXm6s6B6kA,5.772857142857143
285,iZjgG50mH8ysmAWmCO1xmw,5.780000000000001
286,joPK2mE3vvSeEsntLAUYKw,5.641308411214956
287,tAQkOZj6p1Gl0HLDTjbbeQ,5.819999999999999
288,ryrTQTD0gg1LxeuAiBGn4g,5.673125000000001
289,kzefUx4ZFD4Di_Pn6ayEMQ,5.615714285714285
290,EiTVv9aDKm0nQjrWSOPCIg,5.851499999999999
291,UA_ZDTcBFNZv87V0ClpPDQ,5.533125
292,iQUPVZ5Y-bizqqncCMrShg,5.7299999999999995
293,Ww_ebnSNPb1IS0AkRVVauQ,5.724375000000001
294,BKQmQtVRT1j0nz80392h6g,5.697142857142858
295,9nRIPIrHiT2i8WCIHoIVZA,5.835932203389832
296,c6FD56oqTCa0wRmTJ8Nwbg,5.97375
297,nqtSJ5yE0L8aSNTqg4Qbmg,5.544848484848485
298,GBDl721LS_6_imO-U_88ug,5.742162162162161
299,Cqkay-P6nF8MHzXfPfyU8w,5.610338983050848
300,jlfQyGy1YcXb6Kqg5kQchA,5.860784313725492
301,PQYtJO4mi0dK_X4uddcN-w,5.584615384615383
302,R8ndJWVpHiUeRsy3K3uXjw,5.94125
303,VbpDEDen9tl-FfLeTeGB_w,5.699
304,vgbmoSyvQE4dOKOv9w49ew,6.021111111111112
305,2CA7zWYqHhoC_UAG8ZjbFA,5.6072972972973
306,DWK5uG5bZ_HOSSulyBrhhA,5.675849056603774
307,XbyB4n29QqkDAZE03U9qZA,5.427714285714286
308,qlcmMYyMIy_PzsPNzDW30A,5.59923076923077
309,Z2vz3p1kJaz1EsI0LeMGaQ,5.418764044943823
310,qC7UFGgLXsR16LXW_VDzaA,6.000000000000001
311,LbuhMKXHqfJSrxpVAfa6Yg,5.427380952380953
312,F4DQCSMvV1UmJ6vmEfc71A,5.654218750000001
313,6N9IycQNiVZn_ZTGr3CBuw,5.739999999999999
314,AX2P2aAO7bCVszRYC9ipqg,5.955454545454546
315,A3D40uk2z51EYoZTSAB-gA,5.514680851063835
316,k-mVrrjYCqabGL2sQhS4Mg,5.3633333333333315
317,TtOmiesU-qBhT5HordC0tA,5.92578947368421
318,XO0gYAaKXAFEYGo2ciZvbg,6.087999999999999
319,E5BUg-2h5b0__58Ul5MMfg,6.081666666666666
320,9By4D9a49i3tebU0cBd-Xg,5.690649350649352
321,giBhjnwzh74MxjyDtDAWZQ,5.892903225806449
322,-OFoCNzmfc6T8aN9opFeCw,5.858260869565217
323,1LI25biVPzbAKix8wc6hOQ,5.505866666666667
324,KZ0pCbXXCnPyvz5Wb1gO6A,5.564642857142856
325,wrE5kUCLcNxFzZWgr6KGqA,5.864848484848485
326,2xRyr1DdtHlStGC14q5sDg,5.57548387096774
327,Em2Md-ztmnFvakDo1Jflhw,6.072727272727274
328,X1blhwbzDTT7G10Prtw-yA,5.570495049504953
329,SOVuXuTtXaITtqE2shT7wQ,5.728749999999998
330,KbzABCJHQo435jGQ3ZSMwg,5.562424242424242
331,wuZF6mXeEi7yN5bDjNzQug,5.6897142857142855
332,VObAlHDIwAfPfxfsSavBAQ,5.5858823529411765
333,mpHx_VUKj6Wgeu8lqqvPtw,5.755238095238094
334,8zshSp5l6e6ZTjp0LQncbQ,5.736575342465756
335,D2nMeFFkvaXtIeNXZo55NA,5.9144000000000005
336,ozznaIXzHcPQTp1-7mmyKg,5.706499999999999
337,1qnAuTLAiYDKSOlq72zvug,5.4255555555555555
338,kPBqVCGdmMZE31JywHQ5Mw,5.699444444444446
339,2eiCiZKN2Tfl60VBLJOABw,5.61818181818182
340,2gvh7xyiy1LV4ccfcu1aGg,5.605765765765767
341,wS8DBwwALJ_ZgZAYy9SrzA,5.369353612167305
342,EbXRMJKxe6cZZzDRUyfkPw,5.527457627118646
343,zaJHZROzhPv-ERFXgMdPdA,5.6813698630137015
344,Vd_BzOA3PNvHYV6mY6fpzw,5.413385826771655
345,ciIZXWGPtqN2iZE5M3SMEA,5.404722222222222
346,_7GKMCNAiBE2-vNFbORf4g,5.391754385964915
347,0u9F4CLYMgxsdCjF2Jpcrg,5.256808510638298
348,No_9BIgkR1kgUXtJcZnV1w,5.502307692307693
349,EhSxTthDC5ONZosb0O66Ew,5.519803921568629
350,k9xDzrfVDaFBhhcS8J1VJA,5.495646387832693
351,27CcUDie3z-RYrrOPPUcfQ,5.32693548387097
352,BG4PKuJtjmHuODdSjSyHvQ,5.399784172661874
353,mDizBboyZ4DUlF8YrRXrtg,5.4259064327485405
354,kTYeOKDWZrazFNK6h2rCJA,5.593809523809522
355,9xUI71YOlARFzX1Gk-Pc8Q,5.619591836734694
356,pA6Z3zzGuOe_PzIJc-CiIg,5.753972602739725
357,sETwt9vVtf_LhvDhpubEEw,5.447777777777779
358,GQV4DCfQsujfUUqLpP_saw,5.554351145038165
359,_4dOrvwsS7EVAA90wotCDA,5.558005865102641
360,tPWpyf0AOJGtJ3TmPOeAJw,5.533571428571428
361,uQ72-UUGONOoDwjve5nUzA,5.143409090909089
362,mtKpTAtiMLKFNFk8K22s1A,5.621379310344831
363,523-aYUyu6HSeSHUjB3Vow,5.449154929577465
364,H0lh53hXIcnnbjNx_QZDVg,5.5700000000000065
365,DzsAIIVUdizXj0__qL-VZg,5.569224137931037
366,h_aXFRSB6CKvT-Lw6jRv7w,5.820851063829787
367,u5Hnji85ajFAfyTmQAvkMQ,5.820851063829787
368,zBsLMFH_SN-D3rhKG8z7OQ,5.556818181818182
369,R64hGyIfiXkKAxi6aeGQqA,5.562978723404256
370,ZeV3vYxQPrqsUh5jLa7U1g,5.406122448979589
371,lAVZhkU25UXujFMROGTZpg,5.471868131868135
372,qeYraKNQyOMzlZHOMvvsNw,5.573559322033898
373,qJBwwOmXhJmqSMtN_wJtEg,5.916097560975611
374,h31XFRekK206f2weiuPL5A,5.686785714285716
375,yDXfyI5WvRQtqV3pjBDG3A,5.590508474576274
376,qKZBpwjBozyEbGxSCJzPYg,5.469357798165141
377,MoxJnI4c7EL2mHtE9kXwvg,5.5789898989899
378,5iC2eQuXs2HxR1ZlcZnYnA,5.526943005181349
379,v9oDecrh4adspB_881Y_Vg,5.603247863247866
380,tBHgqx-hJmz2K3DsJP7WOg,5.461176470588236
381,B79CEzGW3n2AJounOZk46Q,5.461176470588236
382,NXLl6NnWkDhTeebOC5cDUA,5.6187096774193535
383,xUhyDHwszpyUueHZWO27fA,5.372972972972973
384,G3UG2f1CvksRxB6zK941ag,6.0520000000000005
385,iFSiSE00Dsnbonzqg2VGgg,5.71914285714286
386,UykxDsQpCgko_AVG99VbOg,5.77
387,8haUG6H5t1Lz7Xv3kmtnbQ,5.572537313432838
388,sqijldvOeTkZKex6rSufqg,5.587352941176473
389,d1fvHkSyrOZmL_i6-eUN3w,5.9224999999999985
390,EkclXj_yo5P7jstQ_vTYbw,5.639478260869568
391,YrE98kA_CjQtJROUxXAhSg,5.326536585365856
392,IRXjdiQ-gd-i_PehUxAzbw,5.345473684210528
393,EaTmrNHDZQwP5nAayGspcw,5.30695652173913
394,bJA4uSA7179UCkppTiGkWg,5.6802836879432625
395,go7lWO6Bq4qQLcfeOcbwtA,5.464578754578757
396,RFBA1sU8w52RJuRX1jsGTg,5.87095238095238
397,VzCm8SPgeRJAnWHAdjgS1g,5.370606060606061
398,vqbh3lIVHCQis9ombMjNjg,5.649552238805974
399,d7AR1lMHUIaHJFPgxqVFVQ,5.579611650485436
400,KFwEL-c7hyfI98WqWUJIZQ,5.561538461538463
401,zTmsepTZfVFBi7P3aN0QbA,5.520152284263959
402,-_253lLk789FFXyXVEiu6Q,5.705263157894739
403,h0he_jRESEkE8iC2Pi4CGA,5.314590163934429
404,oNTOmOpls_aLhGUQiMaEUQ,5.498194444444445
405,3M62OLMmIgKuvvsXKCox_w,5.5889655172413795
406,LzZkjgd47Xo5sTVHqEQcUQ,5.577785714285718
407,rgLoxx7a2xqPNK_F1W9riw,5.623960396039605
408,Va32I8KVVur_wfS1goyJXg,5.60484210526316
409,Fy0fxLKChe_ytmzHzGzE3A,5.590209424083769
410,EeCYxpIXENbuccipvpxxNA,5.5295402298850584
411,IQxsXnjpvlWjz3JenD4mDg,5.489480519480523
412,VXUyYwW66X1Pz98WWTzV_A,5.447487179487179
413,BnouzMelgkW324g7Gj306w,5.528490566037741
414,rnlJXENPp1D5tOlp9-Db5A,5.720125000000004
415,DM8DX2mDhIc-0y9BEd2UFw,5.633333333333333
416,-9WAHWOXQawvhvwYvWpuGw,5.553937007874017
417,qHO8xi8_RS8NjR-IRmzY2g,5.4323076923076945
418,U0gBOV4HhyDESs19j5bKVA,5.6753508771929875
419,ZD6GIG5EbEmwy1mbtbxPKQ,5.580754716981137
420,t7AxJxn3hIuVdv4auYB_mw,5.583333333333333
421,dthwhgSf_KnXa1orGm0Tig,5.528301886792453
422,dP-Ms5MFUfTnh2K0KNl-yA,5.675853658536588
423,WbQ6G-fcn_xPbRQ23u0org,5.689508196721313
424,Fc-EysLAKXR4dO4QXpqbdQ,5.401071428571428
425,137AM9wvrjgon4VkVMxUqQ,5.479193548387097
426,d8-9M2320-e6FgVbeJajnw,5.510964912280705
427,r5W_TKWhdrL-UiALzBInWw,5.6586842105263155
428,4P5tsMzL0kEJnY24DsEacg,5.572876712328771
429,LLZpY7ucyzqbs3UBl10EkA,5.591600000000002
430,GoLJlFyJujmlIGmFozMbZg,5.740909090909091
431,wEvBWp9HrpH1KtbnUioPhA,5.645060240963859
